2014:4740,3325,4092,456,1151,1286,3379,1813,3245,2667,2214,2828,2941,713,4134,137,39,458,4308,606
2015:1484,4287,91,1706,2917,3816,789,859,1933,2677,3008,2918,294,1457,3702,126,3804,47,2571,2296
2016:4618,1809,2691,679,3297,3994,2677,579,1948,2157,2761,1884,2975,1285,872,767,3003,3665,4633,4648
2017:2496,2906,2277,1666,3179,631,1721,4224,1126,1299,719,3076,1158,501,14,3,1389,2583,3798,4443
2018:407,1650,886,3535,3780,3091,4828,3530,1822,3450,4722,3654,1234,288,726,4204,1474,1426,2665,3832
2019:4049,1789,4574,730,4790,699,4531,4932,4720,873,4776,3642,4029,560,1332,242,658,2798,313,2759
2020:2235,3407,1655,464,2778,4609,4103,2389,1228,3481,3389,193,4207,2796,812,4313,590,3339,624,1235
2021:3256,1070,4356,2229,1454,2348,484,2155,4365,2026,1292,4056,4116,3204,2512,3943,3796,710,4253,2653
2022:4060,2879,4035,779,1203,1964,1070,4284,1700,981,3032,1596,4038,4271,2943,413,203,4472,1953,2724
2023:3147,1443,4845,4873,2282,1254,2428,2606,2336,3646,4808,612,1175,432,1342,557,4583,1976,4587,3444
2024:4407,1980,575,2614,4692,2402,4100,2938,68,809,1553,4364,4592,2617,4735,3435,171,1086,2091,4625
2025:1672,1919,2474,2208,1306,1423,4463,3172,4767,786,2032,3921,1901,1106,1520,335,2900,451,2889,4127
2026:3052,4645,2638,2018,568,922,1888,1915,4568,2483,47,288,3437,2692,683,3535,1832,1426,672,2108
2027:2408,3829,1603,2663,4993,298,3281,3223,1014,1806,4537,116,23,4133,2736,3089,3943,446,3264,2575
2028:4700,4004,4142,2895,3120,484,677,2150,108,2118,3267,407,3261,3739,3909,3093,4157,4857,2030,1039
2029:3753,3636,4577,1217,2037,68,4407,1623,1944,1092,809,1735,1150,1127,3587,2735,2723,1497,2240,3975
2030:1839,3414,4590,2526,431,4405,4742,162,3099,2422,1039,572,4722,3858,3093,2018,3959,2709,3380,3728
2031:1901,103,4089,3000,2555,1332,3460,4172,501,3372,914,2950,2509,2285,3057,909,4375,730,867,4929
2032:2408,3204,51,759,3317,283,3371,179,2775,1399,4705,2380,2472,1292,1545,2026,1848,24,2239,1653
2033:4536,2707,1931,380,2793,1839,1075,570,269,3272,4430,2641,4459,3959,2476,3261,4777,4223,1928,4392
2034:1429,1966,4135,151,3624,3500,2269,1712,2647,2136,2693,2132,4761,2369,2764,4116,2189,1774,3070,2795
2035:1329,487,4548,2647,1224,3219,1096,3083,654,1590,3423,1593,3342,3375,1858,1262,1316,2201,1351,2494
2036:2195,827,2057,3941,3341,749,2076,1026,2038,3624,3112,3222,2761,3693,738,1652,4962,4123,3396,3334
2037:270,2823,299,4851,1112,2029,3228,2780,2938,4261,2648,3975,3752,692,68,4577,3984,3501,274,4735
2038:3239,1722,4780,3668,2093,172,842,4692,4524,1086,4958,4676,4210,1510,993,230,4240,4969,1646,711
2039:3543,1021,867,3444,3576,2382,2285,656,4631,1595,4198,2719,730,3629,496,1332,1748,1636,862,4116
2040:4503,4045,2906,2150,1910,2668,514,987,3487,9,570,825,388,2376,4640,810,4762,882,937,3640
2041:2867,2787,2178,3521,4494,2689,2183,4650,3659,3150,3171,1494,814,436,1997,3898,3368,884,214,440
2042:2918,4089,1233,516,914,4663,3821,4375,2080,4969,489,929,4528,2773,909,2504,2238,4929,4142,2285
2043:3673,894,4823,2388,2472,79,229,682,2118,4384,2847,349,783,476,304,4830,4705,51,3783,4015
2044:432,4686,3648,4851,4684,4938,3432,299,1458,4238,2306,3717,1203,2502,2487,4840,3125,1079,337,4838
2045:3369,2152,4281,4172,1478,2900,4504,4955,291,61,4143,929,988,2779,932,1952,3405,3314,85,1440
2046:14,2084,271,1705,2277,4600,1389,1444,1882,3270,187,2961,2074,3243,2637,4402,74,4178,728,3101
2047:3389,2896,255,1386,3619,2997,2257,4191,2328,4745,4520,330,3359,3232,369,4147,3891,888,4904,2092
2048:3284,4590,1273,3819,1079,2961,283,1868,3132,1303,3833,2588,4663,1045,2591,4540,4380,1090,108,3203
2049:2681,3467,178,3721,3754,3717,612,4030,3457,865,4098,3759,4905,3677,1891,2945,3191,4297,2986,4130
2050:3756,4799,2348,3875,3921,2412,622,4356,1984,3682,2894,4999,180,1872,4284,4282,1774,402,126,1782
2051:1971,2838,1670,1915,4473,898,3642,2177,2251,3469,2608,4574,3466,4049,503,7,2067,315,2334,2964
2052:3937,3977,3640,3122,673,355,1951,4424,2222,3890,4033,3171,4915,1279,1432,3196,2316,328,3403,4416
2053:307,3677,4619,654,93,2588,2308,1014,114,1679,4132,4255,222,4980,2126,21,3067,121,4198,2537
2054:1691,4850,4181,150,614,1412,3580,3981,4435,368,493,622,2429,2012,402,373,3756,2516,4229,4736
2055:870,269,2257,3931,9,4814,2583,1834,2118,3474,1945,3973,2184,1498,2161,4849,3890,4967,3710,1371
2056:2935,4734,3858,1843,4587,796,3735,3022,3893,4294,2057,265,4426,2103,981,198,738,4863,3833,2079
2057:2788,3941,1614,3112,2983,2189,2079,3399,738,846,1198,3672,3735,1683,4552,3365,2056,1542,3247,279
2058:4343,3688,1706,2174,344,3360,2233,62,317,348,96,1271,3370,3229,3623,1318,1985,4589,1153,813
2059:3934,3798,1168,3654,3834,3276,2388,15,49,2728,3597,4384,1539,2472,4830,3926,169,1346,2937,4015
2060:606,660,708,4422,3361,4832,137,4256,2951,1914,3245,2801,118,3351,2083,4614,2422,2669,1981,4143
2061:979,4511,3330,670,1850,739,4541,2253,4303,485,4033,1335,4723,1218,1361,2978,1843,3322,3077,1939
2062:637,3008,64,3196,4282,4875,1612,3580,622,3146,2243,2429,2170,1840,3547,1072,2516,1412,402,1713
2063:4962,4046,4532,1610,4655,2627,1234,1875,2221,1567,4722,3437,2287,3544,378,3959,931,726,3137,2255
2064:4995,699,4443,331,3723,907,783,1742,2946,123,4267,1460,3114,4767,4867,2665,3204,4250,828,1453
2065:3098,1762,1019,460,2290,629,4025,3332,4508,4,4578,4815,1593,1316,2151,2183,2442,3207,4874,1262
2066:4256,2941,1813,2321,2261,4143,858,2263,1981,4924,1496,2801,4092,1656,723,456,1893,3880,2422,2152
2067:1460,2148,2605,3530,560,3509,1669,3760,555,1052,302,3466,653,1203,2051,7,1971,4473,3177,211
2068:4083,2974,4383,3146,2611,2054,1381,637,684,601,3008,2894,1412,2956,1838,2429,614,1435,4435,518
2069:4848,2707,4001,2585,2568,2227,2755,4377,1376,670,4991,4440,1148,4118,1428,3507,571,1939,3285,3829
2070:1453,1286,2422,3351,1711,4256,3284,321,2755,2896,3653,884,1745,4422,4315,3943,3872,1496,292,4950
2071:2277,21,1924,2913,4054,2474,4764,1525,1843,2069,2836,2342,3957,3285,2588,4840,739,4719,1883,914
2072:1027,3120,249,169,2495,38,1576,2915,3490,2989,2765,1158,2239,157,1297,2472,783,4857,3402,1719
2073:862,4224,3742,2285,2963,1877,1595,3326,200,2950,4929,4908,3497,4375,4844,2238,2296,4089,645,3460
2074:849,1745,3242,4102,2186,3869,1396,3203,3649,3139,1816,2671,1024,400,3089,607,1126,1414,2961,3448
2075:315,4111,114,1002,302,1651,211,3185,2620,4386,1789,786,2838,3148,235,2213,3056,3291,4029,2798
2076:577,4274,4421,3803,3399,1746,4202,4708,2534,2136,3783,3995,4432,1387,1615,694,1597,1198,4552,4181
2077:2807,4940,4808,611,1161,4541,3752,1454,1376,429,3985,3325,2183,4840,39,4227,2657,2670,1404,3507
2078:3588,4232,3165,2854,2324,4011,2678,1453,2926,4962,3343,3216,500,1879,2181,2947,2618,1203,3474,1700
2079:2280,4376,2462,2682,3893,3731,1392,2909,1918,3433,93,512,2788,4145,4734,2056,2057,3735,522,283
2080:2067,1318,3052,2815,222,931,3947,2445,4929,2042,2509,3455,175,3326,3264,3750,1561,909,3520,4343
2081:4117,2579,1561,2857,1877,522,976,4224,2763,645,2522,3333,2963,454,3814,1572,3009,958,222,939
2082:827,809,3298,874,4692,4152,3827,2830,3880,3754,2156,94,4033,1646,3111,4958,842,3967,2368,3920
2083:4092,4714,2560,1356,4717,1516,2868,1977,189,3463,2422,1764,2801,118,2437,275,2174,2231,2060,1981
2084:307,4890,4303,196,2139,4096,2499,2322,1928,3089,141,4160,1806,4858,551,1082,929,339,2421,1084
2085:1652,4067,2109,3551,4303,4483,2269,3242,296,2461,2369,2961,4304,3119,349,1800,4837,3209,1162,4311
2086:3100,3784,2983,2635,2195,968,2169,4376,1542,1448,1285,3624,3735,3492,3112,694,3672,1120,2807,3893
2087:3578,1185,2101,3798,177,783,677,2985,4291,378,3418,2388,2921,1412,1660,3783,2989,3267,2826,1379
2088:148,2956,2819,642,3221,2923,2054,4435,734,2429,1840,1451,150,402,373,2190,2946,4736,3580,493
2089:4680,2602,4864,2061,3929,3290,4541,2748,3236,2065,369,2626,1405,50,3492,1731,3960,1168,3582,3556
2090:1206,4454,928,1927,2896,2783,1355,1144,708,908,2615,698,4846,2440,25,3240,4907,815,1437,4707
2091:1553,4592,4817,171,4855,1944,3978,809,4100,2340,4364,1563,2735,2614,3069,68,2024,791,4240,2617
2092:2728,726,1386,4904,4973,1587,1915,624,377,1479,2047,3784,1907,4836,2328,4248,2362,3389,3649,1235
2093:2135,385,1004,3880,3490,2102,512,783,2368,45,4664,4183,2038,2841,842,2441,2975,3038,2456,1191
2094:1865,1128,1203,2925,4038,4035,1248,1067,3265,2879,2854,4472,3980,3588,4426,4054,1301,945,3869,434
2095:3357,3696,3702,4697,2478,429,2943,2172,4936,3937,1638,3662,3651,4985,1637,2189,392,270,2691,2269
2096:4621,1954,1017,296,1535,2090,4303,1,997,3571,3000,3130,2615,6,1778,2880,496,478,3783,59
2097:2304,943,3669,4433,3912,1748,2229,1971,2759,2430,3563,1064,4574,873,2936,7,668,1670,211,786
2098:2719,129,631,3151,2512,4054,1252,3164,4177,3193,4232,1782,2339,4791,411,777,3852,2780,3437,484
2099:3155,2693,170,616,2712,3735,3806,2206,4123,2111,4351,1411,1673,694,1387,3941,537,4996,4475,3786
2100:3396,1175,3594,4345,4207,653,1006,1064,2764,2142,1186,4117,3367,1120,2606,1974,1887,2515,582,2180
2101:1120,4723,3624,4518,4095,1800,4156,3490,2461,4240,1412,694,232,665,1184,1198,1504,616,4449,971
2102:1968,2934,2156,2466,4905,1405,2976,3597,1004,4491,4664,2838,246,4925,4080,3837,1864,1529,2093,4826
2103:4118,1053,4981,931,4,1148,928,2879,2820,276,1360,2791,129,3750,1376,972,716,3285,4001,4255
2104:3276,3425,2502,3021,1203,4524,25,487,1288,4003,3897,1153,3219,2179,4874,3921,4880,431,1235,4960
2105:4887,103,4945,3605,4151,3175,1969,3619,3478,2502,1970,2010,438,889,4315,307,4561,2189,3204,3543
2106:4587,524,114,1458,198,2291,3721,108,3792,2413,710,4030,2232,1666,1974,1879,3828,4387,433,3366
2107:4046,4793,1393,4722,3561,1006,269,1136,631,1474,1822,378,922,3337,4266,4590,4719,1824,4828,3052
2108:3137,3766,3995,4722,2292,955,378,2018,3257,163,726,3437,47,3959,3544,2063,2558,4590,3832,2026
2109:2085,2441,3209,895,4145,4833,151,1198,4294,4996,2921,2534,1392,1068,2990,776,2189,493,1690,4181
2110:1415,1265,866,871,2971,3869,1306,4302,3006,3823,3086,2425,4091,3679,4393,2785,81,1336,4238,1911
2111:1252,1163,1852,694,4991,4846,3031,783,3112,3751,2399,2195,4351,1998,1430,2812,1166,1615,3247,616
2112:3615,4118,777,2520,1376,1899,2761,3771,3852,3060,4989,689,4149,4093,4689,2378,2584,4840,1148,3560
2113:4840,1638,1355,3077,1108,662,2358,1218,4825,1062,1300,1428,3854,1939,1843,1892,4118,1551,2126,29
2114:569,2012,3995,2178,3937,579,1181,2323,113,2244,624,2587,1074,3869,2600,1495,640,1938,3204,3943
2115:1328,4776,4954,1484,4720,2928,3642,7,1002,4803,1916,3231,4312,4743,4996,2661,1094,4473,799,2798
2116:2275,3818,3936,2818,1055,893,2758,1493,1782,1265,4306,4014,1404,650,3492,4770,3325,4690,2602,2972
2117:2285,4232,1379,3605,3290,4367,1844,3739,4898,1631,4599,2244,2618,4303,1054,4847,2372,2724,974,3093
2118:349,3,2678,4212,2388,1863,2728,783,85,3093,4054,692,4700,108,916,3267,4384,3799,2332,2043
2119:4746,4878,1413,4552,4176,80,359,4295,3761,1405,2770,3628,1013,3216,4706,1440,3823,85,2428,4143
2120:132,3236,3165,1303,3313,2260,4865,3772,589,508,3492,3960,3185,893,258,4557,54,1824,3801,468
2121:4968,3226,3839,3954,1905,2770,4840,216,3684,3975,2948,3069,4817,2723,2785,791,68,2780,427,4364
2122:3275,3409,1843,4270,3286,3536,13,3867,4596,3576,380,2613,720,2641,1706,3075,4516,1099,3453,1931
2123:904,1292,577,1118,660,1543,1044,2707,3477,3576,2938,3075,2241,2236,95,906,1900,479,380,2965
2124:3013,148,4430,3254,414,1152,800,1177,1602,4202,3286,4162,178,4334,2784,4818,4516,2168,4367,2476
2125:3057,2429,2537,4011,1877,184,2324,4117,823,4692,785,656,2092,4845,4409,4177,2328,3481,811,1200
2126:1939,4719,972,3077,3852,3589,1148,3004,4174,4001,2836,2824,29,4696,3285,4182,1408,4118,1843,564
2127:21,2150,290,4080,4380,1370,3242,2648,3168,929,3830,2524,2297,608,772,841,914,103,3460,4245
2128:2405,2630,2527,966,123,4309,799,331,4995,4484,3466,4954,4802,1002,4077,1254,4531,560,4349,3966
2129:4725,4164,1413,1484,714,930,1285,3871,3975,19,2823,996,4588,4537,627,4582,290,4302,4108,3594
2130:1344,783,4401,45,3833,822,4098,3474,4107,2445,3115,638,4800,4030,838,1686,4981,2434,3419,3191
2131:518,2976,864,3304,535,842,613,3757,3769,3100,954,4066,3490,1131,3827,4028,4725,993,1192,3747
2132:2413,2404,3708,3163,1768,4515,4885,2244,964,4963,4587,2554,2034,3646,2851,3449,4873,1443,3971,1459
2133:3502,4388,2154,894,47,2752,3036,4118,1232,3846,3117,2443,378,4962,1277,904,4170,3437,468,4568
2134:4887,4107,3093,3437,4672,1726,573,621,2107,2821,2930,163,4686,2262,3909,3440,2192,2692,3216,1014
2135:3236,3629,1064,38,1014,3960,2792,2841,4511,917,2368,2196,4800,3492,290,715,1333,1302,2156,50
2136:3624,1852,3749,170,552,4123,3977,3996,2534,4761,2076,694,3941,2712,3693,1615,1198,4962,2693,2807
2137:4235,2244,4988,4835,3036,4027,1256,3798,73,61,485,2741,4063,1405,2654,2728,132,4405,3801,3369
2138:214,3858,2921,3086,2630,3486,818,2336,3203,2441,1073,432,3746,1401,3761,3642,3819,1133,2428,3275
2139:1084,1766,4443,928,1883,686,3101,140,4879,4212,1154,2278,4006,1444,14,849,3829,3718,4890,2084
2140:2368,94,1064,3815,1486,4326,1425,715,535,2156,3304,1131,1004,993,2441,2976,2830,3038,4958,836
2141:3983,2678,627,2119,774,979,1948,1373,37,2693,3691,1511,4335,1413,2386,4949,996,866,487,2452
2142:4638,1969,1602,2284,953,498,2124,3170,582,2100,3629,148,1638,3084,1293,1123,893,3911,2487,2404
2143:4226,2669,4760,1144,585,1048,4535,3135,2482,2831,4438,4621,1258,1535,3130,588,848,1292,4846,1778
2144:1703,2403,4232,815,3796,3000,1495,1508,3954,2805,1535,3240,1206,2615,4454,4846,3571,237,1927,1537
2145:1080,1969,1066,4351,382,3217,4223,4001,4106,1242,1720,2879,3186,4232,1733,4995,2244,1248,4698,436
2146:468,4541,508,757,1265,3368,1905,3215,865,3887,10,589,2626,3818,2242,1164,3015,2818,2758,1722
2147:4848,1937,4958,4953,4572,918,2876,3141,61,1109,4090,38,2368,1033,3746,4033,874,4270,18,492
2148:4181,288,3343,1234,3514,2985,555,3530,4996,3126,829,3760,2067,3424,418,1875,4046,4918,1915,3213
2149:1203,2762,4678,215,4487,4702,2891,761,4886,4558,4560,4652,57,3170,1944,889,3908,2842,3395,1519
2150:1040,1910,670,3783,4974,4800,108,3188,4290,3807,1556,906,2665,3118,1917,1014,2040,2728,4181,281
2151:4296,2065,2552,4960,3332,1756,409,3591,2790,2678,2290,4874,701,1224,1262,757,4025,4548,4651,3881
2152:4400,2814,4332,2437,255,1169,3888,3,4338,4038,345,275,858,456,1478,3943,1231,1496,2066,429
2153:4152,4526,2830,3490,3516,1382,3111,185,1629,4326,1064,3532,4816,2794,2368,1405,4692,94,4033,4076
2154:1602,1420,4667,2538,1368,1832,4156,3201,1077,3364,3437,3886,273,3535,1741,1888,2063,2985,2692,1474
2155:2653,3059,4171,346,3940,609,2904,436,52,440,4106,710,4511,2300,4482,2410,431,2275,2319,382
2156:2135,842,4782,4958,1510,826,230,2466,3827,1064,2536,535,3038,3967,2185,2976,421,993,4066,4692
2157:2319,3023,38,3937,2847,2696,3605,2016,26,3153,2938,3665,3994,1809,1285,272,4211,767,1948,859
2158:4662,670,4973,4674,3507,2415,571,4990,29,3985,3928,2690,3025,717,4118,4174,2912,3077,2400,2708
2159:2047,3921,2098,4751,316,2824,1018,4041,4970,4465,2886,1723,3931,4381,4001,739,2965,1203,3383,3955
2160:257,4139,1363,3184,462,4684,4554,3575,510,83,1262,1500,1768,4754,2916,2179,2201,4526,1248,4348
2161:3890,4275,4087,4892,2948,4035,783,4906,4776,1700,2678,1053,3990,4343,3084,1949,276,2055,4350,4937
2162:18,739,1191,1417,4782,4692,2849,993,4816,1109,4969,2475,535,3668,1032,2757,1746,1004,4739,3919
2163:2151,1048,1596,111,4548,4348,3083,3881,982,757,510,3184,4018,1348,28,3012,4554,1262,588,4740
2164:248,3760,4034,2865,3933,3740,829,2571,907,2296,4011,1365,2755,1309,3342,1203,4070,3641,4250,3769
2165:3199,4937,144,618,614,2516,469,3618,4850,1422,1412,402,622,684,3900,2243,2429,4867,3008,971
2166:1717,4891,4865,1149,3818,4690,927,2613,4359,4033,4994,2792,589,1146,666,2861,3960,308,4770,3492
2167:3984,3785,4448,647,2770,3562,4628,3975,2402,68,771,2341,3435,2780,4464,4973,4513,227,2823,202
2168:565,2485,4288,2810,577,3453,4473,748,3344,3099,4125,3286,367,1177,1039,4526,408,2124,4334,2707
2169:1263,2135,2086,3728,4377,1405,2369,1070,468,2396,3783,2030,2345,50,1821,4734,3112,2195,738,3265
2170:108,1713,4083,2989,3039,523,2012,3146,1492,577,971,3336,402,3794,1840,3008,1549,1422,1575,2062
2171:1112,4594,3443,3634,684,4282,4628,2763,830,2240,670,4690,4735,1218,2758,1620,4865,1497,3311,4973
2172:4048,2604,795,3646,2720,1782,3467,4260,3717,2920,644,493,3345,2906,4583,265,4547,2192,2336,612
2173:3321,3521,3054,2199,3783,3294,1468,4053,3216,4922,140,268,4645,3823,2901,2728,3869,1963,4007,4315
2174:2470,1732,2234,1995,4062,1153,1218,901,1318,540,344,3428,2844,3441,4764,4343,2083,2751,796,1634
2175:2473,378,3108,2638,3201,4533,3535,1,2443,672,2018,1567,407,3654,1393,4667,2229,4828,2292,3766
2176:4601,2524,3768,1684,571,691,2615,3571,59,626,3260,4707,4454,3225,585,404,1144,2880,4907,708
2177:1002,799,2304,326,2936,528,2051,7,1971,503,3109,2630,4802,2417,4790,3966,3642,1669,1555,2798
2178:4822,1728,588,3046,2251,3550,4253,2963,72,1704,2234,3170,1969,4116,3940,2512,4171,346,1733,4184
2179:4508,2599,4025,4922,2571,3553,2790,3432,2160,253,3575,3098,3210,1988,1676,1224,1512,2201,4578,4442
2180:1508,3099,2336,3950,4053,3995,1403,1939,3619,892,1104,2126,876,2822,3103,1943,72,1401,1105,3747
2181:4192,2889,2103,2946,2078,3566,3179,4767,1085,1574,4113,4011,3007,3871,3216,4832,1203,3068,3932,2324
2182:673,1241,3869,3139,487,2896,1064,1927,708,885,4189,3236,366,3240,2819,4621,3678,1638,3571,3336
2183:3943,1326,3842,822,4981,105,3920,1548,675,2670,3306,1436,4800,204,141,2853,516,1588,3677,3833
2184:416,1479,987,3368,1140,2576,423,3641,2799,4013,1649,4847,3403,1638,4610,389,1279,2872,2055,2855
2185:357,3490,1940,1710,3496,2368,4816,2102,4826,2976,2183,968,325,2030,1771,1309,2841,1962,4664,2156
2186:4638,4677,1472,4178,125,4303,1619,3223,1882,3139,2204,4406,142,1299,2533,1603,3619,3264,3459,1084
2187:2573,4291,1596,3680,4352,3059,4269,436,2587,1453,2867,2155,4698,4171,1997,382,3716,443,431,1494
2188:2637,1472,1014,61,944,1299,4436,1603,885,4303,3089,2186,2084,4858,2563,772,3243,4955,4466,1143
2189:1973,4833,3490,4837,3112,1392,522,4449,694,2109,3247,1198,2057,1542,3624,156,2034,3365,2812,903
2190:2721,1422,150,2974,2088,1840,2516,3580,493,4282,361,4598,402,614,2819,684,1412,2332,180,373
2191:2836,923,3985,2246,4174,495,3507,2358,950,2400,1899,479,1943,3686,4825,4001,3852,60,1517,4719
2192:118,3022,1754,4012,2172,3183,606,1745,1977,4783,4756,2361,3054,4256,3361,1929,1368,2941,4092,2927
2193:3981,2906,4763,2542,4850,4278,3157,612,137,299,4301,148,1942,4606,3147,879,3549,3366,4005,2528
2194:4544,3260,4314,48,2553,3240,6,4454,897,2615,2403,25,1537,4760,4678,1265,2880,4846,708,2144
2195:3751,4942,4135,1871,1427,1852,3977,3605,1918,652,3247,3624,2169,3341,2111,3112,3803,2761,1673,2345
2196:4835,125,1892,4323,4362,2637,1126,1687,1299,2354,1816,2135,1445,1143,1476,98,3962,944,4858,3829
2197:4287,3296,2647,39,429,3468,2576,3405,743,2896,1231,4263,1496,2070,2748,3819,353,1746,3835,3492
2198:4783,4744,2422,1006,4828,2026,2802,3437,4082,1234,1474,2018,3091,378,2649,976,1822,2401,2692,3819
2199:456,2887,4086,2454,3980,3484,307,2927,294,739,2951,4338,4316,1280,1724,3076,3351,3284,3819,4400
2200:4095,4234,2206,3008,4728,2611,783,1798,2332,3799,493,3990,2429,402,4356,3900,2516,1412,2946,3553
2201:1224,1512,3575,4874,4025,3591,510,4966,4296,153,2035,839,3021,253,2290,2442,2179,2160,1262,1501
2202:4526,326,3568,2838,1899,3469,148,4832,313,531,419,4778,3466,4752,1680,2715,2850,4759,4236,1555
2203:3062,1599,413,31,49,1399,1020,4742,138,2730,3783,4448,175,4823,2428,2510,682,4364,2422,3377
2204:4006,352,931,1882,3139,12,4406,790,2437,125,4495,728,3168,1126,4187,1603,3242,1299,2186,1619
2205:3406,4450,4106,889,3090,756,1913,2491,4599,851,639,1631,2300,814,1997,3521,1468,3823,710,4813
2206:1185,3399,3946,4181,151,3247,1576,783,694,792,599,530,1312,4837,1852,3624,1483,2678,3112,1411
2207:1310,3320,2236,4858,2123,3477,906,3021,4300,4148,4934,1044,4288,3013,3656,4202,1850,3439,3453,3336
2208:255,33,4332,3130,456,1623,1206,1932,1478,905,708,2152,4177,3231,3077,615,108,3381,4316,4685
2209:2889,3624,4177,3349,1575,3278,1035,1647,2429,3172,4346,4054,2693,1284,2678,4035,1209,324,170,1412
2210:4717,2379,1151,429,4944,3074,3888,2408,4425,181,3857,3282,1893,932,3401,1981,2860,1478,4614,988
2211:1519,1049,3747,1192,2842,1403,876,1004,1887,909,3050,4560,2422,57,2951,4146,1711,4540,3240,2891
2212:3692,4857,3234,169,3267,1021,3444,1539,4726,4773,3576,4841,4998,3597,868,815,1545,2472,783,1379
2213:4972,4574,339,1971,3783,653,2251,2067,4203,261,1064,4390,1175,699,417,2075,2658,3965,3799,578
2214:1981,896,1693,4901,4764,2828,31,4534,3267,1151,456,2801,4823,2304,2930,1977,1599,606,2014,3132
2215:2919,4565,3192,2895,4162,1384,3786,2975,1543,4851,800,1242,3576,4759,1915,4300,3216,4526,543,4223
2216:349,1194,4176,1200,114,1784,2106,1321,1971,1231,3547,1622,1535,2659,1735,453,2295,377,4634,924
2217:1376,3637,4943,1994,4277,1096,2476,3475,3560,2580,3425,3786,3103,1252,3004,1517,4182,223,2415,4174
2218:910,2267,4134,3311,2860,2707,1310,1086,1322,483,1415,4100,4593,3753,2518,2735,1793,2758,905,930
2219:905,3267,1433,4219,4526,2402,1863,3468,750,956,427,1112,930,3321,1764,504,4340,4735,4855,2657
2220:3943,2381,4435,2845,2622,3353,713,1181,3111,3819,3337,2231,2183,4118,1254,1079,2951,2927,1232,2532
2221:2018,4204,4054,378,4221,2292,3504,3732,1131,612,1079,148,4714,4046,1250,4722,726,886,3424,2063
2222:3528,1279,3743,2052,3890,1199,4640,4938,1833,3939,4249,3582,2576,1102,3314,3403,3933,1477,4416,3922
2223:2441,1510,535,852,1837,3668,228,1710,874,3629,2841,518,2368,4958,3066,2942,764,3662,4581,2976
2224:2130,361,2308,4265,1364,904,4076,3105,3302,3274,2183,2368,1588,105,2220,697,690,3029,3047,3368
2225:1882,3619,3066,3243,3962,4890,1472,3829,125,1063,1084,3139,4638,142,2186,4406,3089,1619,61,2204
2226:3358,392,4878,4410,4302,3254,4618,3368,4417,1334,3937,592,336,160,4120,2425,1214,3604,2696,272
2227:2755,4149,3725,1108,1352,3567,676,564,2718,3212,2481,972,4001,4323,4174,4118,29,2358,2690,1943
2228:1215,4550,4343,4660,3267,4214,1764,2297,1153,1062,3050,167,3567,1732,4513,3441,796,4854,4314,317
2229:756,335,4813,211,4131,276,4053,3059,3204,382,2573,2821,4116,4253,1881,4291,4995,4473,710,3659
2230:3132,4181,4412,2422,721,842,4742,3195,1928,2214,4937,3888,4638,307,2204,4142,1472,3912,1045,1944
2231:2220,4403,2183,1169,215,3336,4473,4936,2951,3245,4714,118,4455,255,429,2801,2779,4400,2896,2422
2232:4184,3216,4100,337,2429,1976,108,1415,276,905,3643,771,4375,684,2106,738,4634,4513,4284,642
2233:2920,654,1587,241,3152,2732,4343,3685,4040,2604,348,3486,2987,4936,3043,4447,1318,344,2765,3441
2234:783,1591,1039,902,3132,2174,3885,4220,615,2263,2930,4281,4693,738,2667,2178,1693,4492,1191,3503
2235:2020,1941,3359,3737,402,3940,2789,2796,3389,601,3267,1774,1383,4836,769,4177,4103,3596,1228,1235
2236:3576,764,1528,3815,299,2288,2629,25,979,4319,474,2123,3453,2241,1469,3049,4465,1044,4599,1014
2237:298,2626,4865,1717,917,2116,3750,3925,3215,3555,50,3236,3088,3818,508,893,3583,1404,4266,1149
2238:1398,2042,431,4172,454,1227,4844,2427,2285,867,2950,2073,1826,4929,4375,976,1233,3057,4089,2918
2239:416,2915,904,2923,49,3130,4962,1743,2472,894,1409,713,2072,783,4947,2380,2989,4857,179,144
2240:840,2738,2171,2024,227,1433,2029,1150,791,2723,2735,1112,589,2402,3145,1030,2938,504,575,3062
2241:638,4444,3089,2192,2767,1292,2304,100,4033,4300,2123,724,1044,3192,3536,1928,3075,380,4894,2236
2242:328,520,1992,28,1036,2748,2978,1905,3871,3702,1824,485,3236,4891,3777,4033,3583,2146,508,353
2243:4186,2756,1422,2569,3900,971,2468,2206,4282,1953,4188,2579,2165,402,1412,1863,2062,2429,2447,1661
2244:1553,2132,4988,3858,4266,314,814,3112,4424,1120,3204,4253,2145,13,3521,2629,4657,884,693,2939
2245:1946,1699,2668,3490,4026,4294,1444,802,356,2886,486,595,671,574,1295,825,1833,3329,2583,2252
2246:3004,1843,2358,4620,787,3567,2126,1300,4149,4323,3507,2912,4182,4986,3817,2191,4118,2755,3752,29
2247:709,361,3431,2087,103,2005,2661,1063,3008,4287,4293,3047,4638,2728,1410,3072,3626,47,3325,3243
2248:283,2674,3955,3229,2886,4489,1910,1250,2407,825,735,987,1153,1933,2856,2855,4762,69,316,1479
2249:2544,1574,1395,208,1556,2965,395,3131,720,180,4356,305,3015,4565,4818,3576,2656,4684,465,2243
2250:2822,4673,1191,2422,3257,1126,2782,2368,4264,98,2731,4944,660,3049,985,2472,1253,1064,1042,3038
2251:4574,2409,2178,414,2608,1064,2798,1971,256,744,528,4972,1789,3056,2936,3109,860,4320,1682,2417
